leaf,genotype,elevation,treatment,Tmin,tray,column,row,cell,plantID,init_size,freezing_date,census_date,freezing_OD,census_OD,Final_status,Date_of_death,RGR_total,final_size
two,91_2,2910,TempA,-17.2,new2,9,F,9F,frz_new286,4.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,255_7A,3342,TempA,-17.2,new2,9,G,9G,frz_new287,5.5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,209_2A,2721,TempA,-17.2,new2,9,H,9H,frz_new288,4.3,3/23/22,3/25/22,82,84,0,5,NA,NA
two,63_8,2960,TempA,-17.2,new2,9,I,9I,frz_new289,5.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,49_1A,2935,TempA,-17.2,new2,9,J,9J,frz_new290,4.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,214_7,2694,TempA,-17.2,new2,10,A,10A,frz_new291,4.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,256_3C,2735,TempA,-17.2,new2,10,D,10D,frz_new294,4.6,3/23/22,3/25/22,82,84,0,2,NA,NA
two,256_3C,2735,TempA,-17.2,new2,10,E,10E,frz_new295,7,3/23/22,3/25/22,82,84,0,9,NA,NA
two,01_4,2989,TempA,-17.2,new2,10,F,10F,frz_new296,7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,211_6,3122,TempA,-17.2,new2,10,G,10G,frz_new297,7.1,3/23/22,3/25/22,82,84,0,5,NA,NA
two,256_14,2735,TempA,-17.2,new2,10,H,10H,frz_new298,8.2,3/23/22,3/25/22,82,84,0,5,NA,NA
two,63_8,2960,TempA,-17.2,new2,10,I,10I,frz_new299,5.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,63_8,2960,TempA,-17.2,new2,10,J,10J,frz_new300,4.1,3/23/22,3/25/22,82,84,0,5,NA,NA
two,256_3C,2735,TempA,-17.2,new2,11,B,11B,frz_new302,4.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,256_14,2735,TempA,-17.2,new2,11,C,11C,frz_new303,8.1,3/23/22,3/25/22,82,84,0,9,NA,NA
two,01_4,2989,TempA,-17.2,new2,11,D,11D,frz_new304,6.5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,162_2A,3055,TempA,-17.2,new2,11,F,11F,frz_new306,8.8,3/23/22,3/25/22,82,84,0,5,NA,NA
two,255_7A,3342,TempA,-17.2,new2,11,H,11H,frz_new308,4.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,255_7A,3342,TempA,-17.2,new2,11,I,11I,frz_new309,6.3,3/23/22,3/25/22,82,84,0,5,NA,NA
two,256_3C,2735,TempA,-17.2,new2,12,A,12A,frz_new311,5.1,3/23/22,3/25/22,82,84,0,5,NA,NA
two,180_5,3249,TempA,-17.2,new2,12,C,12C,frz_new313,8.8,3/23/22,3/25/22,82,84,0,2,NA,NA
two,211_6,3122,TempA,-17.2,new2,12,D,12D,frz_new314,4.4,3/23/22,3/25/22,82,84,0,5,NA,NA
two,211_6,3122,TempA,-17.2,new2,12,E,12E,frz_new315,6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,185_2,3411,TempA,-17.2,new2,12,F,12F,frz_new316,5.5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,209_2A,2721,TempA,-17.2,new2,12,H,12H,frz_new318,4.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,256_3C,2735,TempA,-17.2,new2,12,I,12I,frz_new319,5.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,162_2A,3055,TempA,-17.2,new2,12,J,12J,frz_new320,4.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,01_4,2989,TempA,-17.2,new2,13,C,13C,frz_new323,6.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,211_6,3122,TempA,-17.2,new2,13,D,13D,frz_new324,3.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,256_14,2735,TempA,-17.2,new2,13,G,13G,frz_new327,6.8,3/23/22,3/25/22,82,84,0,5,NA,NA
two,207_5,3219,TempA,-17.2,new2,13,H,13H,frz_new328,5.1,3/23/22,3/25/22,82,84,0,5,NA,NA
two,257_2,2754,TempA,-17.2,new2,13,J,13J,frz_new330,6.1,3/23/22,3/25/22,82,84,0,5,NA,NA
two,49_1A,2935,TempA,-17.2,new2,14,A,14A,frz_new331,1.8,3/23/22,3/25/22,82,84,0,2,NA,NA
two,256_14,2735,TempA,-17.2,new2,14,C,14C,frz_new333,5.4,3/23/22,3/25/22,82,84,0,5,NA,NA
two,214_7,2694,TempA,-17.2,new2,14,D,14D,frz_new334,7.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,269_20C,2800,TempA,-17.2,new2,14,E,14E,frz_new335,3.5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,213_1A,2790,TempA,-17.2,new2,14,F,14F,frz_new336,6.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,180_5,3249,TempA,-17.2,new2,14,G,14G,frz_new337,9.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,257_2,2754,TempA,-17.2,new2,14,H,14H,frz_new338,5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,253_3A,3460,TempA,-17.2,new2,15,A,15A,frz_new341,3.8,3/23/22,3/25/22,82,84,0,5,NA,NA
two,255_7A,3342,TempA,-17.2,new2,15,B,15B,frz_new342,3.5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,199_1,3502,TempA,-17.2,new2,15,C,15C,frz_new343,7.9,3/23/22,3/25/22,82,84,0,9,NA,NA
two,253_3A,3460,TempA,-17.2,new2,15,D,15D,frz_new344,10.2,3/23/22,3/25/22,82,84,0,9,NA,NA
two,49_2,2935,TempA,-17.2,new2,15,E,15E,frz_new345,7.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,185_2,3411,TempA,-17.2,new2,15,H,15H,frz_new348,10.1,3/23/22,3/25/22,82,84,0,5,NA,NA
two,262_3A,2717,TempA,-17.2,new2,15,I,15I,frz_new349,3.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,185_2,3411,TempA,-17.2,new2,16,A,16A,frz_new351,7.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,262_3A,2717,TempA,-17.2,new2,16,B,16B,frz_new352,3.5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,209_2A,2721,TempA,-17.2,new2,16,D,16D,frz_new354,5.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,211_6,3122,TempA,-17.2,new2,16,E,16E,frz_new355,5.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,255_7A,3342,TempA,-17.2,new2,16,G,16G,frz_new357,8,3/23/22,3/25/22,82,84,0,5,NA,NA
two,49_1A,2935,TempA,-17.2,new2,16,H,16H,frz_new358,6.1,3/23/22,3/25/22,82,84,0,5,NA,NA
two,269_20C,2800,TempA,-17.2,new2,16,I,16I,frz_new359,6.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,209_2A,2721,TempA,-17.2,new2,16,J,16J,frz_new360,6.2,3/23/22,3/25/22,82,84,0,5,NA,NA
two,214_7,2694,TempA,-17.2,new2,17,A,17A,frz_new361,9.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,01_4,2989,TempA,-17.2,new2,17,B,17B,frz_new362,7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,273_18C,2710,TempA,-17.2,new2,17,C,17C,frz_new363,4.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,211_6,3122,TempA,-17.2,new2,17,D,17D,frz_new364,5.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,214_7,2694,TempA,-17.2,new2,17,F,17F,frz_new366,7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,185_2,3411,TempA,-17.2,new2,17,G,17G,frz_new367,4.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,262_3A,2717,TempA,-17.2,new2,17,H,17H,frz_new368,2.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,213_1A,2790,TempA,-17.2,new2,17,J,17J,frz_new370,2.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,162_2A,3055,TempA,-17.2,new2,18,C,18C,frz_new373,3.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,269_20C,2800,TempA,-17.2,new2,18,D,18D,frz_new374,2.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,49_2,2935,TempA,-17.2,new2,18,G,18G,frz_new377,7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,255_7A,3342,TempA,-17.2,new2,18,H,18H,frz_new378,6.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,91_2,2910,TempA,-17.2,new2,18,I,18I,frz_new379,7.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,01_4,2989,TempA,-17.2,new2,18,J,18J,frz_new380,10.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,63_8,2960,TempA,-17.2,new2,19,B,19B,frz_new382,7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,49_1A,2935,TempA,-17.2,new2,19,C,19C,frz_new383,5.1,3/23/22,3/25/22,82,84,0,5,NA,NA
two,269_20C,2800,TempA,-17.2,new2,19,D,19D,frz_new384,7.2,3/23/22,3/25/22,82,84,0,5,NA,NA
two,180_5,3249,TempA,-17.2,new2,19,E,19E,frz_new385,8.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,269_20C,2800,TempA,-17.2,new2,19,F,19F,frz_new386,5.5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,256_3C,2735,TempA,-17.2,new2,20,B,20B,frz_new392,6.2,3/23/22,3/25/22,82,84,0,5,NA,NA
two,162_2A,3055,TempA,-17.2,new2,20,C,20C,frz_new393,7.6,3/23/22,3/25/22,82,84,0,5,NA,NA
two,214_7,2694,TempA,-17.2,new2,20,F,20F,frz_new396,10.5,3/23/22,3/25/22,82,84,0,5,NA,NA
two,257_2,2754,TempA,-17.2,new2,20,G,20G,frz_new397,5.7,3/23/22,3/25/22,82,84,0,5,NA,NA
two,180_5,3249,TempA,-17.2,new2,20,I,20I,frz_new399,10.8,3/23/22,3/25/22,82,84,0,5,NA,NA
two,63_8,2960,TempA,-17.2,new2,20,J,20J,frz_new400,5.9,3/23/22,3/25/22,82,84,0,5,NA,NA
two,185_2,3411,TempC,-5.7,new3,1,A,1A,frz_new401,8.6,3/24/22,3/25/22,83,84,1,45,0.010658316,13.6
two,180_5,3249,TempC,-5.7,new3,1,B,1B,frz_new402,11.9,3/24/22,3/25/22,83,84,1,45,0.008019546,16.8
two,257_2,2754,TempC,-5.7,new3,1,C,1C,frz_new403,6.6,3/24/22,3/25/22,83,84,1,45,0.001698259,7.1
two,185_2,3411,TempC,-5.7,new3,1,D,1D,frz_new404,9,3/24/22,3/25/22,83,84,1,45,0.005901873,11.6
two,255_7A,3342,TempC,-5.7,new3,1,E,1E,frz_new405,3.6,3/24/22,3/25/22,83,84,0,4,NA,NA
two,269_20C,2800,TempC,-5.7,new3,1,G,1G,frz_new407,8.6,3/24/22,3/25/22,83,84,1,45,0.004642164,10.5
two,185_2,3411,TempC,-5.7,new3,1,I,1I,frz_new409,10.2,3/24/22,3/25/22,83,84,1,45,0.002991102,11.6
two,213_1A,2790,TempC,-5.7,new3,1,J,1J,frz_new410,8.6,3/24/22,3/25/22,83,84,1,45,0.000268856,8.7
two,185_2,3411,TempC,-5.7,new3,2,A,2A,frz_new411,10.6,3/24/22,3/25/22,83,84,1,45,-0.000220436,10.5
two,269_20C,2800,TempC,-5.7,new3,2,B,2B,frz_new412,7.6,3/24/22,3/25/22,83,84,1,45,0.004188981,9.1
two,207_5,3219,TempC,-5.7,new3,2,C,2C,frz_new413,3.2,3/24/22,3/25/22,83,84,0,1,NA,NA
two,214_7,2694,TempC,-5.7,new3,2,D,2D,frz_new414,12.3,3/24/22,3/25/22,83,84,1,45,-0.004353757,10.2
two,253_3A,3460,TempC,-5.7,new3,2,F,2F,frz_new416,10.6,3/24/22,3/25/22,83,84,1,45,0.00128046,11.2
two,185_2,3411,TempC,-5.7,new3,2,G,2G,frz_new417,10.6,3/24/22,3/25/22,83,84,1,45,0.00128046,11.2
two,49_1A,2935,TempC,-5.7,new3,2,H,2H,frz_new418,5.5,3/24/22,3/25/22,83,84,1,45,0.00202352,6
two,253_3A,3460,TempC,-5.7,new3,2,I,2I,frz_new419,6.1,3/24/22,3/25/22,83,84,1,45,0.009045019,9
two,269_20C,2800,TempC,-5.7,new3,2,J,2J,frz_new420,7.2,3/24/22,3/25/22,83,84,1,45,0,7.2
two,63_8,2960,TempC,-5.7,new3,3,A,3A,frz_new421,7.5,3/24/22,3/25/22,83,84,1,45,0.010341531,11.7
two,180_5,3249,TempC,-5.7,new3,3,B,3B,frz_new422,10.4,3/24/22,3/25/22,83,84,1,45,0.003327927,12
two,180_5,3249,TempC,-5.7,new3,3,C,3C,frz_new423,9.5,3/24/22,3/25/22,83,84,1,45,0.003197,10.9
two,63_8,2960,TempC,-5.7,new3,3,D,3D,frz_new424,9.1,3/24/22,3/25/22,83,84,1,45,0.003983063,10.8
two,214_7,2694,TempC,-5.7,new3,3,F,3F,frz_new426,8.8,3/24/22,3/25/22,83,84,1,45,-0.003409383,7.6
two,269_20C,2800,TempC,-5.7,new3,3,G,3G,frz_new427,8.5,3/24/22,3/25/22,83,84,1,45,0.002830161,9.6
two,213_1A,2790,TempC,-5.7,new3,4,A,4A,frz_new431,7.1,3/24/22,3/25/22,83,84,1,45,0.013705823,12.8
two,01_4,2989,TempC,-5.7,new3,4,B,4B,frz_new432,8,3/24/22,3/25/22,83,84,1,45,0.004719555,9.8
two,209_2A,2721,TempC,-5.7,new3,4,C,4C,frz_new433,7.8,3/24/22,3/25/22,83,84,1,45,-0.000604081,7.6
two,253_3A,3460,TempC,-5.7,new3,4,D,4D,frz_new434,5,3/24/22,3/25/22,83,84,1,45,0.00500259,6.2
two,211_6,3122,TempC,-5.7,new3,4,E,4E,frz_new435,6.6,3/24/22,3/25/22,83,84,1,45,0.000694255,6.8
two,185_2,3411,TempC,-5.7,new3,4,F,4F,frz_new436,6.6,3/24/22,3/25/22,83,84,1,45,-0.004240036,5.5
two,269_20C,2800,TempC,-5.7,new3,4,G,4G,frz_new437,4.1,3/24/22,3/25/22,83,84,1,45,0.008464311,5.9
two,269_20C,2800,TempC,-5.7,new3,4,H,4H,frz_new438,9.2,3/24/22,3/25/22,83,84,1,45,0.003073762,10.5
two,214_7,2694,TempC,-5.7,new3,4,I,4I,frz_new439,4.6,3/24/22,3/25/22,83,84,1,45,0.006179143,6
two,262_3A,2717,TempC,-5.7,new3,4,J,4J,frz_new440,8.5,3/24/22,3/25/22,83,84,1,45,-0.000835628,8.2
two,253_3A,3460,TempC,-5.7,new3,5,A,5A,frz_new441,8.6,3/24/22,3/25/22,83,84,1,45,0.005934486,11.1
two,49_1A,2935,TempC,-5.7,new3,5,B,5B,frz_new442,7.1,3/24/22,3/25/22,83,84,1,45,0.000325261,7.2
two,180_5,3249,TempC,-5.7,new3,5,D,5D,frz_new444,12,3/24/22,3/25/22,83,84,1,45,-0.005189385,9.6
two,255_7A,3342,TempC,-5.7,new3,5,E,5E,frz_new445,7.6,3/24/22,3/25/22,83,84,1,45,-0.000308029,7.5
two,214_7,2694,TempC,-5.7,new3,5,F,5F,frz_new446,7.7,3/24/22,3/25/22,83,84,1,45,0.000596336,7.9
two,180_5,3249,TempC,-5.7,new3,5,G,5G,frz_new447,13.5,3/24/22,3/25/22,83,84,1,45,-0.003527549,11.6
two,211_6,3122,TempC,-5.7,new3,5,H,5H,frz_new448,4.6,3/24/22,3/25/22,83,84,1,45,0.006563546,6.1
two,214_7,2694,TempC,-5.7,new3,5,J,5J,frz_new450,9,3/24/22,3/25/22,83,84,1,45,-0.014139288,4.9
two,63_8,2960,TempC,-5.7,new3,6,A,6A,frz_new451,10.1,3/24/22,3/25/22,83,84,1,45,0.001985113,11
two,273_18C,2710,TempC,-5.7,new3,6,B,6B,frz_new452,6.6,3/24/22,3/25/22,83,84,1,45,-0.004240036,5.5
two,49_2,2935,TempC,-5.7,new3,6,C,6C,frz_new453,7.4,3/24/22,3/25/22,83,84,1,45,0.005809577,9.5
two,180_5,3249,TempC,-5.7,new3,6,E,6E,frz_new455,4.6,3/24/22,3/25/22,83,84,1,45,-0.005063337,3.7
two,214_7,2694,TempC,-5.7,new3,6,I,6I,frz_new459,8.9,3/24/22,3/25/22,83,84,1,45,0.001517221,9.5
two,269_20C,2800,TempC,-5.7,new3,6,J,6J,frz_new460,6.1,3/24/22,3/25/22,83,84,1,45,-0.008131948,4.3
two,209_2A,2721,TempC,-5.7,new3,7,A,7A,frz_new461,9.5,3/24/22,3/25/22,83,84,1,45,0.000484514,9.7
two,63_8,2960,TempC,-5.7,new3,7,B,7B,frz_new462,6,3/24/22,3/25/22,83,84,1,45,0.005189385,7.5
two,257_2,2754,TempC,-5.7,new3,7,C,7C,frz_new463,5.3,3/24/22,3/25/22,83,84,1,45,0.002494082,5.9
two,63_8,2960,TempC,-5.7,new3,7,D,7D,frz_new464,6,3/24/22,3/25/22,83,84,1,45,0.005189385,7.5
two,262_3A,2717,TempC,-5.7,new3,7,G,7G,frz_new467,9.6,3/24/22,3/25/22,83,84,1,45,0.001180752,10.1
two,273_18C,2710,TempC,-5.7,new3,7,I,7I,frz_new469,5,3/24/22,3/25/22,83,84,0,43,-0.006382252,3.8
two,262_3A,2717,TempC,-5.7,new3,7,J,7J,frz_new470,8.5,3/24/22,3/25/22,83,84,0,8,NA,NA
two,209_2A,2721,TempC,-5.7,new3,8,B,8B,frz_new472,7.6,3/24/22,3/25/22,83,84,1,45,0.003672163,8.9
two,49_2,2935,TempC,-5.7,new3,8,C,8C,frz_new473,4.6,3/24/22,3/25/22,83,84,1,45,0.007680039,6.4
two,255_7A,3342,TempC,-5.7,new3,8,D,8D,frz_new474,6.7,3/24/22,3/25/22,83,84,1,45,0.002623151,7.5
two,162_2A,3055,TempC,-5.7,new3,8,F,8F,frz_new476,4.8,3/24/22,3/25/22,83,84,1,45,0.004798522,5.9
two,253_3A,3460,TempC,-5.7,new3,9,A,9A,frz_new481,9.1,3/24/22,3/25/22,83,84,1,45,0.001484918,9.7
two,256_3C,2735,TempC,-5.7,new3,9,B,9B,frz_new482,8.3,3/24/22,3/25/22,83,84,1,45,-0.001745004,7.7
two,199_1,3502,TempC,-5.7,new3,9,C,9C,frz_new483,6.7,3/24/22,3/25/22,83,84,1,45,0.007625741,9.3
two,273_18C,2710,TempC,-5.7,new3,9,D,9D,frz_new484,4.5,3/24/22,3/25/22,83,84,0,34,NA,NA
two,256_14,2735,TempC,-5.7,new3,9,H,9H,frz_new488,5.6,3/24/22,3/25/22,83,84,1,45,0.00551926,7.1
two,180_5,3249,TempC,-5.7,new3,9,I,9I,frz_new489,10.9,3/24/22,3/25/22,83,84,1,45,-0.004714221,8.9
two,211_6,3122,TempC,-5.7,new3,9,J,9J,frz_new490,7.9,3/24/22,3/25/22,83,84,1,45,-0.005635197,6.2
two,256_3C,2735,TempC,-5.7,new3,10,A,10A,frz_new491,4.6,3/24/22,3/25/22,83,84,1,45,0.003294198,5.3
two,91_2,2910,TempC,-5.7,new3,10,B,10B,frz_new492,9.6,3/24/22,3/25/22,83,84,1,45,-0.000243519,9.5
two,63_8,2960,TempC,-5.7,new3,10,C,10C,frz_new493,8.5,3/24/22,3/25/22,83,84,1,45,0.001586238,9.1
two,211_6,3122,TempC,-5.7,new3,10,D,10D,frz_new494,9.6,3/24/22,3/25/22,83,84,1,45,-0.004828822,7.8
two,256_3C,2735,TempC,-5.7,new3,10,E,10E,frz_new495,6.6,3/24/22,3/25/22,83,84,1,45,0.004762661,8.1
two,256_14,2735,TempC,-5.7,new3,10,G,10G,frz_new497,6.3,3/24/22,3/25/22,83,84,1,45,0.005844522,8.1
two,255_7A,3342,TempC,-5.7,new3,10,H,10H,frz_new498,7.5,3/24/22,3/25/22,83,84,1,45,0.003182772,8.6
two,01_4,2989,TempC,-5.7,new3,10,I,10I,frz_new499,9.6,3/24/22,3/25/22,83,84,1,45,0.002522806,10.7
two,01_4,2989,TempC,-5.7,new3,10,J,10J,frz_new500,6.1,3/24/22,3/25/22,83,84,1,45,-0.004163912,5.1
two,253_3A,3460,TempC,-5.7,new3,11,A,11A,frz_new501,8.1,3/24/22,3/25/22,83,84,1,45,0.00466676,9.9
two,211_6,3122,TempC,-5.7,new3,11,B,11B,frz_new502,6.7,3/24/22,3/25/22,83,84,1,45,0.003831517,7.9
two,273_18C,2710,TempC,-5.7,new3,11,C,11C,frz_new503,4.2,3/24/22,3/25/22,83,84,0,16,NA,NA
two,63_8,2960,TempC,-5.7,new3,11,D,11D,frz_new504,9.6,3/24/22,3/25/22,83,84,1,45,-0.000243519,9.5
two,257_2,2754,TempC,-5.7,new3,11,E,11E,frz_new505,7.8,3/24/22,3/25/22,83,84,1,45,0.005778171,10
two,262_3A,2717,TempC,-5.7,new3,11,F,11F,frz_new506,3.7,3/24/22,3/25/22,83,84,1,45,0.001224273,3.9
two,214_7,2694,TempC,-5.7,new3,11,G,11G,frz_new507,12.2,3/24/22,3/25/22,83,84,1,45,-0.000191407,12.1
two,209_2A,2721,TempC,-5.7,new3,11,H,11H,frz_new508,7.8,3/24/22,3/25/22,83,84,1,45,0.003068082,8.9
two,185_2,3411,TempC,-5.7,new3,11,I,11I,frz_new509,11.7,3/24/22,3/25/22,83,84,1,45,-0.00273914,10.4
two,49_1A,2935,TempC,-5.7,new3,11,J,11J,frz_new510,3.9,3/24/22,3/25/22,83,84,1,45,0.002805302,4.4
two,49_1A,2935,TempC,-5.7,new3,12,B,12B,frz_new512,3.6,3/24/22,3/25/22,83,84,1,45,0.008551739,5.2
two,257_2,2754,TempC,-5.7,new3,12,C,12C,frz_new513,4.5,3/24/22,3/25/22,83,84,1,45,0.002450245,5
two,185_2,3411,TempC,-5.7,new3,12,D,12D,frz_new514,8.9,3/24/22,3/25/22,83,84,1,45,0.000516817,9.1
two,185_2,3411,TempC,-5.7,new3,12,E,12E,frz_new515,10.5,3/24/22,3/25/22,83,84,1,45,0.000220436,10.6
two,63_8,2960,TempC,-5.7,new3,12,F,12F,frz_new516,6,3/24/22,3/25/22,83,84,1,45,0.006979177,8.1
two,262_3A,2717,TempC,-5.7,new3,12,G,12G,frz_new517,4.3,3/24/22,3/25/22,83,84,1,45,0.008131948,6.1
two,01_4,2989,TempC,-5.7,new3,12,I,12I,frz_new519,4.3,3/24/22,3/25/22,83,84,1,45,0.001568402,4.6
two,91_2,2910,TempC,-5.7,new3,12,J,12J,frz_new520,3.9,3/24/22,3/25/22,83,84,0,11,NA,NA
two,162_2A,3055,TempC,-5.7,new3,13,A,13A,frz_new521,3.6,3/24/22,3/25/22,83,84,0,6,NA,NA
two,49_1A,2935,TempC,-5.7,new3,13,B,13B,frz_new522,2.7,3/24/22,3/25/22,83,84,0,8,NA,NA
two,49_1A,2935,TempC,-5.7,new3,13,C,13C,frz_new523,3.2,3/24/22,3/25/22,83,84,1,45,0.010839296,5.1
two,180_5,3249,TempC,-5.7,new3,13,D,13D,frz_new524,11.1,3/24/22,3/25/22,83,84,1,45,-0.002660706,9.9
two,256_3C,2735,TempC,-5.7,new3,13,G,13G,frz_new527,6.6,3/24/22,3/25/22,83,84,1,45,0.004181235,7.9
two,211_6,3122,TempC,-5.7,new3,13,I,13I,frz_new529,7.2,3/24/22,3/25/22,83,84,1,45,0.00413212,8.6
two,257_2,2754,TempC,-5.7,new3,13,J,13J,frz_new530,5.9,3/24/22,3/25/22,83,84,1,45,-0.001213622,5.6
two,213_1A,2790,TempC,-5.7,new3,14,A,14A,frz_new531,7.9,3/24/22,3/25/22,83,84,1,45,0.004532566,9.6
two,63_8,2960,TempC,-5.7,new3,14,B,14B,frz_new532,5.9,3/24/22,3/25/22,83,84,1,45,0.002252322,6.5
two,63_8,2960,TempC,-5.7,new3,14,C,14C,frz_new533,9.8,3/24/22,3/25/22,83,84,1,45,0.002686346,11
two,256_3C,2735,TempC,-5.7,new3,14,E,14E,frz_new535,5.5,3/24/22,3/25/22,83,84,1,45,0.000830653,5.7
two,199_1,3502,TempC,-5.7,new3,14,F,14F,frz_new536,5.6,3/24/22,3/25/22,83,84,1,45,0.006165297,7.3
two,185_2,3411,TempC,-5.7,new3,14,H,14H,frz_new538,8.9,3/24/22,3/25/22,83,84,1,45,0.006361339,11.7
two,162_2A,3055,TempC,-5.7,new3,14,I,14I,frz_new539,3.4,3/24/22,3/25/22,83,84,0,18,NA,NA
two,49_2,2935,TempC,-5.7,new3,14,J,14J,frz_new540,3.2,3/24/22,3/25/22,83,84,1,45,0.003376326,3.7
two,162_2A,3055,TempC,-5.7,new3,15,A,15A,frz_new541,7.6,3/24/22,3/25/22,83,84,1,45,-0.00882534,5.2
two,180_5,3249,TempC,-5.7,new3,15,B,15B,frz_new542,6.9,3/24/22,3/25/22,83,84,1,45,0.000664497,7.1
two,01_4,2989,TempC,-5.7,new3,15,C,15C,frz_new543,7.6,3/24/22,3/25/22,83,84,1,45,0.003672163,8.9
two,273_18C,2710,TempC,-5.7,new3,15,D,15D,frz_new544,4.6,3/24/22,3/25/22,83,84,0,43,0.000500144,4.7
two,256_14,2735,TempC,-5.7,new3,15,E,15E,frz_new545,6.4,3/24/22,3/25/22,83,84,1,45,0.004600599,7.8
two,214_7,2694,TempC,-5.7,new3,15,H,15H,frz_new548,12.9,3/24/22,3/25/22,83,84,1,45,-0.008632001,8.9
two,255_7A,3342,TempC,-5.7,new3,15,J,15J,frz_new550,7.1,3/24/22,3/25/22,83,84,1,45,0.004726238,8.7
two,162_2A,3055,TempC,-5.7,new3,16,A,16A,frz_new551,8.2,3/24/22,3/25/22,83,84,1,45,0.008066766,11.6
two,262_3A,2717,TempC,-5.7,new3,16,B,16B,frz_new552,8.6,3/24/22,3/25/22,83,84,1,45,-0.001974406,7.9
two,162_2A,3055,TempC,-5.7,new3,16,C,16C,frz_new553,7.2,3/24/22,3/25/22,83,84,1,45,0.004400977,8.7
two,01_4,2989,TempC,-5.7,new3,16,D,16D,frz_new554,9.8,3/24/22,3/25/22,83,84,1,45,0.002896808,11.1
two,262_3A,2717,TempC,-5.7,new3,16,E,16E,frz_new555,6.1,3/24/22,3/25/22,83,84,1,45,0.007987754,8.6
two,63_8,2960,TempC,-5.7,new3,16,G,16G,frz_new557,9.9,3/24/22,3/25/22,83,84,1,45,0.001807186,10.7
two,253_3A,3460,TempC,-5.7,new3,16,I,16I,frz_new559,6.3,3/24/22,3/25/22,83,84,1,45,0.008551739,9.1
two,256_3C,2735,TempC,-5.7,new3,16,J,16J,frz_new560,6.6,3/24/22,3/25/22,83,84,1,45,0.007212905,9
two,199_1,3502,TempC,-5.7,new3,17,A,17A,frz_new561,5.7,3/24/22,3/25/22,83,84,1,45,0.007294362,7.8
two,01_4,2989,TempC,-5.7,new3,17,C,17C,frz_new563,4.8,3/24/22,3/25/22,83,84,1,45,0.010686798,7.6
two,256_14,2735,TempC,-5.7,new3,17,E,17E,frz_new565,6.1,3/24/22,3/25/22,83,84,1,45,-0.000384402,6
two,63_8,2960,TempC,-5.7,new3,17,F,17F,frz_new566,5.6,3/24/22,3/25/22,83,84,1,45,0.008002236,7.9
two,255_7A,3342,TempC,-5.7,new3,17,J,17J,frz_new570,8.6,3/24/22,3/25/22,83,84,1,45,0.002314642,9.5
two,162_2A,3055,TempC,-5.7,new3,18,A,18A,frz_new571,9.5,3/24/22,3/25/22,83,84,1,45,0.002982659,10.8
two,207_5,3219,TempC,-5.7,new3,18,B,18B,frz_new572,10.2,3/24/22,3/25/22,83,84,1,45,0.002381744,11.3
